Employee_ID,Job_Title,Department,Role_Level,Employee_Persona,Hire_Date,Tenure_Years,Experience_Years,Domain_Expertise_Years,Salary_INR,Salary_to_Experience_Ratio,Performance_Rating_Current,Perf_Hist_1,Perf_Hist_2,Perf_Hist_3,Perf_Trend_Slope,Recent_Performance_Delta,Performance_Volatility,Weekly_Workload_Hours,Workload_to_Capacity_Ratio,Active_Task_Count,Completed_Tasks_30d,Task_Completion_Rate,Task_Overdue_Count,Overtime_Hours_30d,After_Hours_Activity_Hours,Avg_Daily_Meeting_Hours,Task_Switch_Frequency,Focus_Time_Ratio,Avg_Response_Time_Hours,Current_Day_of_Week,Days_Until_Deadline,Is_Quarter_End,Project_Phase,Days_Since_Vacation,Leave_Days_3m,Self_Reported_Stress,Sentiment_Score,Language_Tone_Stress_Index,Physio_Proxy_HRV,Survey_Wellbeing_Score,Skill_Role_Match_Score,Learning_Capacity_Score,Capacity_Score,Team_Size,Direct_Reports_Count,Collaboration_Intensity_Score,Manager_Support_Score,Communication_Frequency_Score,Incoming_Task_Complexity,Incoming_Task_Complexity_Score,Incoming_Task_Estimated_Hours,Incoming_Task_Skill_Match,Incoming_Task_Urgency,Incoming_Task_Urgency_Score,CLI_v2,Risk_Category,Delta_if_Assign,Delta_no_Assign,Recommendation,Attrition_Label
EMP201313,UX Designer,Other,Senior,Struggling,2017-09-26,8.12,13.0,10.11,2050808,0.001,2.57,2.34,2.53,2.57,0.115,0.04,0.1,76.99,2.444,13,18,0.562,3,120.0,2.5,1.11,15,0.816,10.860100000000001,2,1,0,Deployment,282,0,5.0,-0.312,0.954,44.4,27.65,1.0,0.722,0.7,15,0,1.0,0.762,0.38,Low,0.25,13.14,0.987,High,0.75,0.613,High,-1.8,-0.162,DoNotAssign,0
EMP201314,Engineering Manager,Engineering,Mid,Struggling,2017-10-14,8.07,12.0,9.55,1495846,0.0,2.75,2.8,3.08,2.75,-0.025,-0.33,0.145,43.12,1.369,7,5,0.385,2,0.0,0.86,4.77,13,0.601,4.99,0,1,0,Development,106,1,4.96,0.033,1.0,66.75,45.12,0.984,0.884,0.7,3,4,1.0,0.739,1.0,Low,0.25,7.98,1.0,Urgent,1.0,0.463,Medium,-1.417,-0.143,DoNotAssign,1
EMP201315,Site Reliability Engineer,Engineering,Mid,Workaholic,2020-09-26,5.12,8.0,4.23,1489658,0.001,4.24,4.08,4.67,4.24,0.08,-0.43,0.249,93.55,1.89,13,38,0.731,2,120.0,11.61,1.69,17,0.888,5.92,3,14,0,Maintenance,249,21,4.28,-0.414,1.0,55.43,27.71,0.967,1.0,1.1,7,0,0.606,0.2,0.509,Medium,0.5,19.58,0.833,Urgent,1.0,0.535,Medium,-1.636,-0.156,DoNotAssign,0
EMP201316,Business Analyst,Finance,Mid,Balanced,2009-11-04,16.02,19.0,19.0,1566133,0.0,2.53,2.15,2.01,2.53,0.19,0.52,0.22,35.24,0.783,4,10,0.667,2,1.0,0.0,0.62,7,0.863,2.42,2,30,0,Development,7,0,3.5,0.254,0.617,70.88,55.81,1.0,0.543,1.0,10,0,0.572,0.54,0.313,Medium,0.5,13.93,0.927,Low,0.25,0.273,Low,-0.54,-0.0,AssignWithSupport,0
EMP201317,UX Designer,Other,Mid,Balanced,2008-06-27,17.37,20.0,20.0,1141021,0.0,4.09,4.55,4.35,4.09,-0.23,-0.26,0.188,52.23,1.161,7,22,0.733,2,43.4,0.0,0.48,14,0.95,7.46,4,1,0,Planning,148,4,4.71,0.006,0.899,60.18,45.53,1.0,0.913,1.0,15,0,0.698,0.337,0.288,Low,0.25,6.28,1.0,Medium,0.5,0.404,Medium,-1.051,-0.195,DoNotAssign,0
EMP201318,Machine Learning Engineer,Engineering,Junior,Balanced,2020-11-04,5.02,6.0,4.02,1399205,0.001,3.68,4.01,4.17,3.68,-0.165,-0.49,0.204,20.0,0.444,3,2,0.333,1,0.4,0.0,0.46,5,0.95,3.83,3,3,0,Testing,39,0,2.42,0.002,0.393,93.7,68.22,0.762,0.984,1.0,10,0,0.6,0.922,0.382,Medium,0.5,14.45,0.675,Medium,0.5,0.188,Low,-0.316,-0.012,Assign,0
EMP201319,Senior Data Scientist,DataScience,Junior,Struggling,2012-03-12,13.66,16.0,9.86,1700145,0.0,2.61,3.0,2.95,2.61,-0.195,-0.34,0.173,28.18,0.894,6,13,0.65,1,0.0,0.0,0.81,12,0.874,3.89,2,3,0,Development,100,4,5.0,-0.275,1.0,33.74,26.24,1.0,0.81,0.7,5,0,0.314,0.691,0.1,Medium,0.5,16.09,1.0,High,0.75,0.38,Medium,-1.151,-0.094,DoNotAssign,0
EMP201320,Business Analyst,Finance,Junior,Balanced,2007-10-26,18.04,22.0,13.69,1685314,0.0,4.85,4.0,4.7,4.85,0.425,0.15,0.37,20.0,0.444,5,15,0.714,0,12.2,0.0,0.56,8,0.95,2.3,4,30,0,Planning,81,1,2.55,0.22,0.282,97.37,75.84,1.0,0.861,1.0,15,0,0.874,0.83,0.237,Medium,0.5,12.48,1.0,Low,0.25,0.178,Low,-0.432,-0.0,Assign,0
EMP201321,Operations Manager,Operations,Junior,Balanced,2011-07-27,14.29,16.0,12.84,1823703,0.0,3.08,2.94,3.15,3.08,0.07,-0.07,0.087,53.96,1.199,8,10,0.526,1,42.7,4.44,2.12,14,0.778,3.43,3,30,0,Development,173,0,4.69,-0.069,1.0,59.6,32.9,1.0,0.537,1.0,3,7,0.54,0.534,0.578,Critical,1.0,22.03,1.0,Low,0.25,0.419,Medium,-1.107,-0.042,DoNotAssign,1
EMP201322,Business Analyst,Finance,Senior,Sensitive,2012-06-25,13.38,17.0,11.77,3270968,0.001,3.09,3.14,3.18,3.09,-0.025,-0.09,0.037,56.51,1.477,11,14,0.538,4,48.4,4.19,0.97,16,0.923,3.84,4,14,0,Development,27,2,5.0,-0.378,0.776,39.63,39.15,1.0,0.449,0.85,5,0,0.419,0.549,0.365,Medium,0.5,14.27,0.737,Medium,0.5,0.498,Medium,-1.8,-0.04,DoNotAssign,1
EMP201323,QA Engineer,Engineering,Junior,Resilient,2025-02-18,0.73,1.0,1.0,1041810,0.004,4.18,3.39,3.82,4.18,0.395,0.36,0.323,22.71,0.404,4,12,0.706,0,3.0,7.31,0.61,8,0.95,3.37,2,14,0,Development,36,1,1.99,0.631,0.103,80.3,81.45,0.501,1.0,1.25,3,0,0.1,0.79,0.288,Low,0.25,7.62,0.568,Low,0.25,0.159,Low,-0.279,-0.1,Assign,0
EMP201324,Site Reliability Engineer,Engineering,Lead,Struggling,2019-07-24,6.3,7.0,5.68,3493819,0.002,3.58,3.16,3.58,3.58,0.21,0.0,0.198,76.87,2.44,9,30,0.75,1,118.1,6.72,0.45,13,0.95,9.19,4,14,1,Testing,22,0,4.85,-0.875,1.0,63.58,45.26,0.78,1.0,0.7,5,0,0.35,0.288,0.313,Medium,0.5,11.28,0.717,High,0.75,0.584,High,-1.8,-0.097,DoNotAssign,0
EMP201325,Senior Data Scientist,DataScience,Junior,Balanced,2016-01-28,9.79,10.0,8.73,479206,0.0,1.2,1.08,1.42,1.2,0.06,-0.22,0.141,37.41,0.831,6,0,0.0,5,0.0,1.38,3.02,12,0.526,3.94,1,14,0,Deployment,67,1,4.44,-0.235,0.781,63.14,50.39,0.75,0.629,1.0,10,0,1.0,0.41,0.829,Medium,0.5,14.9,0.665,Low,0.25,0.443,Medium,-0.593,-0.077,AssignWithSupport,0
EMP201326,Product Manager,Other,Junior,Balanced,2025-03-17,0.65,2.0,2.0,829183,0.002,3.01,3.16,3.03,3.01,-0.075,-0.02,0.066,55.38,1.231,7,16,0.667,0,42.5,6.52,1.86,10,0.837,6.78,2,7,0,Planning,40,0,4.55,-0.363,1.0,66.24,39.51,0.483,0.951,1.0,5,2,0.641,0.453,0.546,Medium,0.5,18.65,0.47,Low,0.25,0.414,Medium,-1.536,-0.13,DoNotAssign,0
EMP201327,Finance Analyst,Finance,Senior,Resilient,2023-11-03,2.02,8.0,4.6,4014022,0.002,4.61,4.55,4.5,4.61,0.03,0.11,0.045,78.04,1.387,10,31,0.738,2,120.0,0.51,0.56,16,0.95,4.29,3,14,0,Deployment,52,3,3.27,-0.486,0.575,72.88,68.4,1.0,0.876,1.25,5,0,0.366,0.895,0.245,High,0.75,20.22,1.0,High,0.75,0.395,Medium,-1.44,-0.039,DoNotAssign,0
EMP201328,Senior Product Manager,Other,Mid,Workaholic,2015-09-06,10.18,14.0,8.7,1555175,0.0,2.21,1.33,1.96,2.21,0.44,0.25,0.37,77.66,1.569,13,19,0.576,3,112.4,9.54,1.46,17,0.728,4.54,1,7,0,Development,95,13,5.0,-0.459,1.0,54.03,33.12,1.0,0.657,1.1,3,1,0.152,0.545,0.91,Low,0.25,8.43,1.0,Medium,0.5,0.546,Medium,-1.636,-0.238,DoNotAssign,1
EMP201329,Sales Executive,Sales,Mid,Resilient,2023-11-22,1.97,2.0,2.0,1474407,0.003,1.0,1.0,1.0,1.0,0.0,0.0,0.0,40.24,0.715,8,8,0.471,1,0.0,7.41,0.58,10,0.75,1.97,2,14,0,Testing,83,3,2.27,-0.509,0.393,70.91,79.75,0.561,0.714,1.25,3,0,0.35,0.956,0.1,Low,0.25,9.8,0.43,Urgent,1.0,0.295,Low,-0.42,-0.027,AssignWithSupport,0
EMP201330,QA Engineer,Engineering,Mid,Workaholic,2013-06-07,12.43,16.0,15.73,911397,0.0,4.97,5.0,5.0,4.97,-0.015,-0.03,0.014,28.79,0.582,3,6,0.6,1,0.6,0.98,0.61,10,0.95,2.81,4,1,0,Deployment,18,4,3.24,0.784,0.697,87.96,61.06,1.0,0.564,1.1,10,0,0.596,0.494,0.215,High,0.75,24.16,1.0,Low,0.25,0.214,Low,-0.433,-0.152,Assign,0
EMP201331,Senior Product Manager,Other,Mid,Resilient,2009-10-22,16.05,18.0,15.5,1059515,0.0,4.38,3.77,4.26,4.38,0.305,0.12,0.264,33.46,0.595,7,25,0.758,0,0.0,0.0,1.67,7,0.95,2.28,2,14,1,Development,62,0,1.83,0.266,0.126,84.45,94.89,1.0,0.5,1.25,5,5,0.646,0.681,0.328,Medium,0.5,12.2,1.0,Low,0.25,0.159,Low,-0.315,-0.0,Assign,0
EMP201332,Operations Manager,Operations,Junior,Struggling,2009-11-08,16.01,17.0,11.76,556652,0.0,2.63,2.39,3.01,2.63,0.12,-0.38,0.255,20.0,0.635,4,11,0.688,0,0.0,7.13,0.92,7,0.942,3.13,1,1,0,Planning,49,0,4.63,0.11,1.0,47.05,34.29,1.0,0.358,0.7,7,2,0.602,0.518,0.409,Low,0.25,13.53,0.83,Low,0.25,0.301,Medium,-0.865,-0.045,AssignWithSupport,1
EMP201333,DevOps Engineer,Engineering,C-Level,Balanced,2018-10-25,7.04,7.04,5.0,9047398,0.005,2.3,1.7,2.34,2.3,0.3,-0.04,0.293,29.0,0.644,3,9,0.692,0,6.8,6.31,1.63,9,0.836,2.74,3,30,0,Development,72,0,3.23,-0.048,0.588,74.85,49.8,0.849,0.715,1.0,5,0,0.457,0.719,0.501,Critical,1.0,27.15,0.889,High,0.75,0.275,Low,-0.788,-0.168,AssignWithSupport,0
EMP201334,Software Engineer II,Engineering,Lead,Sensitive,2015-06-15,10.41,15.0,10.14,3773670,0.001,2.11,2.19,1.92,2.11,-0.04,0.19,0.113,53.28,1.393,8,15,0.625,2,52.5,14.02,0.9,15,0.725,4.7,1,30,0,Testing,72,1,5.0,0.008,1.0,55.23,38.54,0.956,0.793,0.85,7,0,0.517,0.67,0.179,High,0.75,21.53,0.995,Low,0.25,0.501,Medium,-1.8,-0.111,DoNotAssign,0
EMP201335,Senior Data Scientist,DataScience,Mid,Balanced,2018-09-29,7.12,7.12,7.12,1816527,0.001,2.91,3.27,3.15,2.91,-0.18,-0.24,0.15,32.39,0.72,5,6,0.5,2,0.0,1.22,0.35,8,0.95,3.42,4,30,0,Deployment,399,2,4.04,0.146,0.865,63.78,51.55,0.991,0.534,1.0,3,0,0.119,0.614,0.154,Medium,0.5,11.25,0.997,Low,0.25,0.318,Medium,-0.727,-0.066,AssignWithSupport,0
EMP201336,HR Associate,HR,Junior,Balanced,2019-04-24,6.55,9.0,9.0,502556,0.0,2.53,2.57,2.6,2.53,-0.02,-0.07,0.029,45.8,1.018,7,10,0.556,1,24.4,0.0,1.44,17,0.792,5.96,4,3,0,Deployment,123,0,4.34,-0.309,1.0,58.63,56.2,0.637,0.863,1.0,7,0,0.579,0.733,0.398,Medium,0.5,12.04,0.42,Medium,0.5,0.408,Medium,-0.987,-0.123,AssignWithSupport,0
EMP201337,UX Designer,Other,Mid,Sensitive,2005-06-20,20.39,21.0,16.68,1724292,0.0,3.28,3.23,3.51,3.28,0.025,-0.23,0.122,73.03,1.909,12,22,0.629,2,112.0,0.0,1.55,19,0.859,6.37,2,14,0,Testing,29,1,4.44,-0.555,1.0,56.0,32.74,1.0,0.41,0.85,15,0,1.0,0.692,0.666,Medium,0.5,23.75,0.942,Medium,0.5,0.52,Medium,-1.8,-0.084,DoNotAssign,0
EMP201338,Finance Analyst,Finance,Junior,Workaholic,2006-02-16,19.73,24.0,15.91,1089745,0.0,3.28,2.71,2.87,3.28,0.285,0.41,0.24,26.14,0.528,5,9,0.6,0,0.0,0.0,1.34,9,0.924,4.12,3,3,0,Development,20,1,3.64,-0.102,0.766,85.05,68.61,1.0,0.969,1.1,7,0,0.373,0.427,0.45,Medium,0.5,17.93,0.996,High,0.75,0.257,Low,-0.41,-0.033,Assign,1
EMP201339,C-Level Executive,Executive,Junior,Balanced,2016-02-10,9.75,11.0,10.27,971098,0.0,3.94,3.28,3.59,3.94,0.33,0.35,0.27,20.0,0.444,3,6,0.6,4,1.9,4.49,2.82,6,0.95,2.01,0,1,0,Planning,7,3,3.01,0.224,0.314,100.74,84.4,1.0,0.865,1.0,7,7,0.812,0.769,0.896,Low,0.25,14.18,0.664,Medium,0.5,0.245,Low,-0.29,-0.0,Assign,0
EMP201340,QA Engineer,Engineering,Junior,Balanced,2008-12-26,16.87,19.0,13.1,792478,0.0,4.04,4.11,4.06,4.04,-0.035,-0.02,0.029,85.0,1.889,14,43,0.741,3,120.0,10.08,1.37,19,0.937,5.92,1,30,0,Planning,56,1,5.0,-0.435,0.936,52.79,26.81,1.0,0.683,1.0,5,0,0.638,0.739,0.462,Low,0.25,16.02,0.972,High,0.75,0.565,High,-1.8,-0.082,DoNotAssign,0
EMP201341,QA Engineer,Engineering,Mid,Sensitive,2018-03-12,7.67,10.0,6.74,1436361,0.001,3.19,3.42,3.69,3.19,-0.115,-0.5,0.204,31.88,0.834,3,6,0.6,1,0.0,0.0,0.13,7,0.95,2.69,2,7,0,Maintenance,73,1,3.91,-0.31,0.925,69.36,53.38,0.907,0.872,0.85,5,0,0.336,0.324,0.1,Medium,0.5,13.83,0.698,Low,0.25,0.3,Medium,-0.436,-0.037,Assign,0
EMP201342,Marketing Manager,Marketing,Senior,Balanced,2016-07-08,9.34,13.0,13.0,2116318,0.001,4.62,4.37,4.19,4.62,0.125,0.43,0.176,23.0,0.511,6,10,0.588,0,0.0,0.87,1.56,11,0.95,2.05,4,14,0,Testing,75,1,2.86,0.172,0.392,104.52,66.21,1.0,0.98,1.0,20,4,1.0,0.503,0.352,High,0.75,17.34,1.0,Low,0.25,0.213,Low,-0.508,-0.086,AssignWithSupport,0
EMP201343,C-Level Executive,Executive,Mid,Struggling,2017-03-21,8.64,11.0,6.9,1246304,0.0,1.09,1.0,1.1,1.09,0.045,-0.01,0.045,39.92,1.267,6,6,0.462,1,3.5,0.0,4.42,7,0.482,3.08,4,14,0,Planning,143,2,5.0,-0.872,1.0,60.91,26.92,0.604,0.627,0.7,5,7,1.0,0.773,1.0,Critical,1.0,21.83,0.743,Medium,0.5,0.467,Medium,-1.155,-0.134,DoNotAssign,1
EMP201344,Customer Success Manager,CustomerSuccess,Mid,Balanced,2011-04-24,14.55,17.0,12.32,1370753,0.0,2.48,1.63,1.99,2.48,0.425,0.49,0.348,43.55,0.968,7,10,0.556,1,14.9,10.52,2.92,11,0.75,2.97,0,30,0,Planning,133,3,4.06,-0.064,0.838,50.67,59.95,1.0,0.815,1.0,10,5,1.0,0.526,0.686,High,0.75,28.54,1.0,Medium,0.5,0.381,Medium,-1.023,-0.057,DoNotAssign,0
EMP201345,Engineering Manager,Engineering,Junior,Struggling,2018-05-07,7.51,9.0,5.68,525896,0.0,2.48,3.16,2.61,2.48,-0.34,-0.13,0.295,26.65,0.846,6,14,0.667,2,0.6,5.11,2.74,15,0.814,4.07,4,14,0,Testing,99,1,4.06,-0.175,0.991,47.25,38.51,0.884,0.879,0.7,7,7,0.725,0.67,0.661,Low,0.25,10.7,0.797,Low,0.25,0.384,Medium,-0.845,-0.019,AssignWithSupport,1
EMP201346,UX Designer,Other,Junior,Struggling,2022-04-21,3.56,3.56,3.56,402134,0.0,4.34,3.97,4.05,4.34,0.185,0.29,0.159,51.68,1.641,8,26,0.743,2,44.8,11.09,1.64,10,0.95,4.39,1,3,0,Development,170,16,5.0,-0.33,1.0,66.61,40.8,0.814,1.0,0.7,7,0,0.617,0.51,0.207,Critical,1.0,21.6,0.908,Medium,0.5,0.482,Medium,-1.8,-0.077,DoNotAssign,1
EMP201347,Software Engineer II,Engineering,Junior,Resilient,2025-10-26,0.04,0.04,0.04,794316,0.079,3.73,3.23,3.67,3.73,0.25,0.06,0.223,47.74,0.849,9,20,0.667,1,22.9,5.82,1.23,14,0.95,3.82,0,1,0,Maintenance,104,2,3.23,0.652,0.398,66.52,92.69,0.424,1.0,1.25,10,0,0.581,0.924,0.15,High,0.75,31.46,0.433,Low,0.25,0.277,Low,-0.83,-0.135,AssignWithSupport,0
EMP201348,Engineering Manager,Engineering,C-Level,Sensitive,2022-06-28,3.37,8.0,3.99,3059440,0.001,3.9,4.24,4.06,3.9,-0.17,-0.16,0.139,34.43,0.9,7,20,0.714,0,0.0,3.28,2.24,13,0.95,3.7,3,7,0,Development,220,3,4.61,-0.2,1.0,60.39,42.93,0.832,1.0,0.85,10,5,0.88,0.545,0.629,High,0.75,20.31,0.822,High,0.75,0.36,Medium,-0.83,-0.032,AssignWithSupport,0
EMP201349,Research Scientist,R&D,Junior,Workaholic,2016-08-18,9.23,11.0,7.19,945883,0.0,2.82,3.25,3.09,2.82,-0.215,-0.27,0.177,52.93,1.069,6,19,0.731,0,37.5,0.88,0.28,11,0.933,3.6,0,7,0,Development,15,0,5.0,-0.245,1.0,46.13,42.65,0.947,1.0,1.1,10,0,0.555,0.598,0.2,High,0.75,27.76,0.762,Medium,0.5,0.374,Medium,-1.339,-0.12,DoNotAssign,1
EMP201350,Sales Executive,Sales,Senior,Balanced,2009-01-13,16.82,18.0,13.93,1330655,0.0,2.5,2.18,2.17,2.5,0.16,0.33,0.153,30.71,0.682,6,1,0.125,3,4.1,7.83,1.74,10,0.834,2.26,2,14,0,Planning,83,3,2.46,0.242,0.752,77.18,64.83,1.0,0.353,1.0,7,0,0.675,0.646,0.279,Low,0.25,7.09,1.0,Low,0.25,0.277,Low,-0.498,-0.12,Assign,0
EMP201351,Senior Data Scientist,DataScience,Mid,Resilient,2019-03-20,6.64,6.64,6.64,1113775,0.001,5.0,4.53,4.81,5.0,0.235,0.19,0.193,68.87,1.224,10,38,0.776,0,102.9,11.26,1.08,13,0.95,3.76,4,3,0,Testing,42,2,2.04,0.203,0.618,91.95,85.72,1.0,1.0,1.25,5,0,0.287,0.77,0.49,Low,0.25,6.45,1.0,Urgent,1.0,0.295,Low,-1.44,-0.031,DoNotAssign,0
EMP201352,Staff Engineer,Engineering,Junior,Balanced,2024-07-23,1.3,1.3,1.3,851844,0.003,3.07,3.26,3.15,3.07,-0.095,-0.08,0.078,25.51,0.567,4,4,0.444,1,0.0,3.36,1.6,10,0.929,2.63,1,30,0,Development,51,1,3.04,-0.257,0.561,72.9,80.09,0.578,0.896,1.0,5,0,0.462,0.264,0.542,Low,0.25,22.04,0.639,Low,0.25,0.266,Low,-0.382,-0.099,Assign,0
EMP201353,Site Reliability Engineer,Engineering,Mid,Balanced,2009-06-02,16.44,17.0,17.0,1431199,0.0,2.6,2.87,3.11,2.6,-0.135,-0.51,0.208,41.44,0.921,6,4,0.364,1,1.5,2.52,2.46,13,0.742,2.69,0,14,0,Planning,93,0,3.76,0.174,0.724,49.98,56.16,1.0,0.426,1.0,5,0,0.624,0.423,0.826,Medium,0.5,16.16,0.627,Low,0.25,0.338,Medium,-0.781,-0.114,AssignWithSupport,1
EMP201354,Staff Engineer,Engineering,Mid,Workaholic,2010-05-05,15.52,20.0,14.18,731347,0.0,2.91,3.21,2.77,2.91,-0.15,0.14,0.184,49.29,0.996,7,13,0.619,3,34.1,4.59,2.16,13,0.756,4.48,1,7,0,Maintenance,15,1,5.0,0.437,0.959,46.12,36.53,1.0,0.488,1.1,15,0,1.0,0.725,0.455,Low,0.25,7.67,0.907,Low,0.25,0.412,Medium,-1.293,-0.123,DoNotAssign,1
EMP201355,Research Scientist,R&D,Senior,Resilient,2008-02-10,17.75,19.0,19.0,2151842,0.0,2.14,2.15,2.14,2.14,-0.005,0.0,0.005,36.72,0.653,11,15,0.556,1,10.6,3.31,0.38,20,0.915,2.34,4,1,0,Development,42,4,2.07,0.005,0.362,78.81,78.84,1.0,0.346,1.25,7,0,0.531,0.684,0.462,High,0.75,18.5,1.0,Medium,0.5,0.269,Low,-0.735,-0.14,AssignWithSupport,0
EMP201356,Site Reliability Engineer,Engineering,Senior,Resilient,2020-05-14,5.49,9.0,8.28,1792695,0.001,3.44,4.06,3.35,3.44,-0.31,0.09,0.316,59.14,1.051,10,24,0.686,1,58.1,3.37,2.22,13,0.773,3.33,3,30,0,Development,138,2,3.65,0.337,0.476,77.96,70.16,1.0,0.869,1.25,10,0,0.766,0.869,0.817,Medium,0.5,16.92,1.0,Low,0.25,0.338,Medium,-1.181,-0.003,DoNotAssign,0
EMP201357,Software Engineer I,Engineering,Junior,Struggling,2013-06-25,12.38,13.0,9.86,1060998,0.0,4.59,4.67,4.49,4.59,-0.04,0.1,0.074,20.77,0.659,6,19,0.731,0,0.0,2.37,0.43,9,0.95,4.56,0,14,0,Planning,8,2,4.3,0.365,1.0,70.27,41.33,1.0,0.99,0.7,20,0,1.0,0.545,0.382,Low,0.25,17.12,1.0,Low,0.25,0.276,Low,-0.828,-0.063,AssignWithSupport,0
EMP201358,HR Associate,HR,Junior,Balanced,2006-04-23,19.55,24.0,17.95,1294736,0.0,4.13,3.42,3.72,4.13,0.355,0.41,0.291,24.51,0.545,3,3,0.429,1,0.0,0.62,1.05,9,0.95,3.7,3,7,0,Testing,31,1,3.36,0.453,0.438,81.6,82.01,1.0,0.469,1.0,7,0,0.446,0.886,0.254,Medium,0.5,13.59,0.742,Urgent,1.0,0.229,Low,-0.296,-0.129,Assign,0
EMP201359,Engineering Manager,Engineering,Mid,Balanced,2023-04-02,2.61,4.0,2.26,1085443,0.001,2.28,2.69,2.25,2.28,-0.205,0.03,0.201,20.0,0.444,5,11,0.647,1,0.0,0.0,3.58,10,0.642,3.2,1,1,1,Development,7,3,2.65,0.274,0.516,82.79,59.45,0.678,0.999,1.0,7,4,1.0,0.758,1.0,Medium,0.5,16.18,0.87,Urgent,1.0,0.239,Low,-0.483,-0.072,Assign,0
EMP201360,DevOps Engineer,Engineering,Senior,Balanced,2016-08-19,9.23,9.23,9.23,3081335,0.001,4.3,4.12,4.47,4.3,0.09,-0.17,0.143,40.85,0.908,7,18,0.692,1,1.3,2.57,2.32,7,0.95,2.93,4,7,0,Testing,36,3,3.01,-0.255,0.891,98.21,49.63,1.0,1.0,1.0,10,0,0.94,0.735,0.741,High,0.75,19.1,0.835,Medium,0.5,0.279,Low,-0.51,-0.055,AssignWithSupport,0
EMP201361,Customer Success Manager,CustomerSuccess,Junior,Balanced,2011-11-28,13.95,16.0,12.21,370630,0.0,2.37,2.77,2.58,2.37,-0.2,-0.21,0.163,39.43,0.876,7,21,0.724,0,0.0,2.28,2.36,12,0.601,3.26,1,14,0,Development,202,2,3.91,-0.279,0.787,59.57,37.1,1.0,0.59,1.0,5,3,0.627,0.521,0.552,Low,0.25,12.44,1.0,High,0.75,0.366,Medium,-0.684,-0.126,AssignWithSupport,0
EMP201362,Engineering Manager,Engineering,Mid,Balanced,2012-03-05,13.68,21.0,11.01,2040634,0.0,2.89,3.33,3.27,2.89,-0.22,-0.38,0.195,23.83,0.53,7,17,0.68,3,0.0,0.0,1.1,11,0.879,1.93,2,14,1,Development,442,4,4.38,-0.376,0.651,68.54,55.38,1.0,0.801,1.0,10,3,0.665,0.433,0.403,High,0.75,16.45,1.0,Medium,0.5,0.367,Medium,-0.803,-0.094,AssignWithSupport,0
EMP201363,Senior Software Engineer,Engineering,Mid,Balanced,2011-01-21,14.8,22.0,12.94,1822401,0.0,2.7,2.68,2.57,2.7,0.01,0.13,0.057,80.94,1.799,11,25,0.676,3,120.0,11.97,3.28,15,0.632,10.860100000000001,0,3,0,Planning,13,4,5.0,-0.667,1.0,47.65,21.53,1.0,0.472,1.0,7,0,0.93,0.391,1.0,Low,0.25,13.37,1.0,Low,0.25,0.617,High,-1.8,-0.094,DoNotAssign,0
EMP201364,UX Designer,Other,Mid,Sensitive,2014-07-02,11.36,15.0,11.28,1125690,0.0,2.04,2.48,2.23,2.04,-0.22,-0.19,0.18,23.87,0.624,2,3,0.5,0,0.0,0.78,0.83,5,0.885,2.99,1,3,1,Maintenance,87,1,5.0,0.264,1.0,50.27,29.08,1.0,0.512,0.85,7,0,0.486,0.56,0.1,Medium,0.5,18.27,1.0,Urgent,1.0,0.284,Low,-0.653,-0.024,AssignWithSupport,0
EMP201365,C-Level Executive,Executive,Junior,Balanced,2012-01-12,13.83,16.0,12.67,1251587,0.0,4.29,3.98,4.09,4.29,0.155,0.2,0.128,33.61,0.747,5,24,0.8,2,3.8,0.0,3.65,9,0.832,1.97,1,30,0,Deployment,165,3,2.44,0.891,0.542,70.97,71.45,1.0,0.892,1.0,7,4,1.0,0.737,1.0,High,0.75,19.81,1.0,High,0.75,0.209,Low,-0.551,-0.009,AssignWithSupport,0
EMP201366,Data Scientist I,DataScience,Mid,Balanced,2016-06-06,9.43,13.0,12.29,1832485,0.001,2.05,2.71,2.25,2.05,-0.33,-0.2,0.276,68.95,1.532,8,15,0.625,2,103.8,6.87,1.65,8,0.774,3.83,3,1,0,Deployment,133,1,4.83,-0.711,0.915,50.27,28.96,1.0,0.736,1.0,7,0,0.696,0.499,0.316,Medium,0.5,14.08,0.933,Low,0.25,0.482,Medium,-1.8,-0.122,DoNotAssign,0
EMP201367,Senior Data Scientist,DataScience,Senior,Struggling,2021-02-18,4.73,8.0,5.64,2376013,0.001,2.59,2.25,2.69,2.59,0.17,-0.1,0.188,46.31,1.47,7,19,0.704,0,16.7,1.21,0.1,12,0.821,3.75,4,30,0,Testing,47,1,5.0,-0.395,1.0,59.97,24.95,0.716,1.0,0.7,10,0,0.516,0.738,0.1,Medium,0.5,24.69,0.71,Medium,0.5,0.438,Medium,-1.742,-0.112,DoNotAssign,1
EMP201368,Account Manager,Sales,Junior,Balanced,2019-01-26,6.79,9.0,6.65,607477,0.0,4.81,4.09,4.38,4.81,0.36,0.43,0.296,39.12,0.869,6,23,0.767,2,11.8,5.91,3.66,11,0.864,3.61,1,30,0,Testing,140,2,3.46,0.127,0.445,91.22,50.32,1.0,0.961,1.0,7,5,0.762,0.454,1.0,Medium,0.5,11.23,1.0,Low,0.25,0.326,Medium,-0.546,-0.089,AssignWithSupport,0
